Device ID,Time,Temperature,Humidity,Temperature_ma,Humidity_ma
"""inTelli-Gee_prototype_v0.1_serial_1""",790.0,20.7,75.8,20.713666666666672,75.24366666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",791.0,20.7,75.8,20.714000000000002,75.24600000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",792.0,20.7,75.8,20.71366666666667,75.24800000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",793.0,20.7,75.8,20.713333333333335,75.25000000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",794.0,20.6,75.7,20.713,75.25233333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",795.0,20.6,75.7,20.71266666666667,75.25466666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",796.0,20.6,75.8,20.712000000000003,75.25700000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",797.0,20.6,75.8,20.71133333333334,75.25933333333336
"""inTelli-Gee_prototype_v0.1_serial_1""",798.0,20.7,75.8,20.710666666666672,75.26033333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",799.0,20.7,75.8,20.710000000000004,75.26133333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",800.0,20.6,75.4,20.70933333333334,75.26133333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",801.0,20.6,75.4,20.708666666666673,75.26133333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",802.0,20.7,75.2,20.708666666666673,75.26133333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",803.0,20.7,75.2,20.708666666666673,75.26133333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",804.0,20.7,75.1,20.70833333333334,75.26100000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",805.0,20.7,75.1,20.708000000000006,75.26066666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",806.0,20.7,75.0,20.707333333333338,75.25966666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",807.0,20.7,75.0,20.706666666666674,75.25866666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",808.0,20.7,75.0,20.706333333333337,75.25800000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",809.0,20.7,75.0,20.706000000000003,75.25733333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",810.0,20.6,74.9,20.705666666666673,75.25633333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",811.0,20.6,74.9,20.70533333333334,75.25533333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",812.0,20.7,75.0,20.70533333333334,75.25466666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",813.0,20.7,75.0,20.70533333333334,75.254
"""inTelli-Gee_prototype_v0.1_serial_1""",814.0,20.7,75.1,20.705000000000005,75.25366666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",815.0,20.7,75.1,20.70466666666667,75.25333333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",816.0,20.6,75.1,20.704000000000004,75.25266666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",817.0,20.6,75.1,20.70333333333334,75.25199999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",818.0,20.7,75.2,20.703000000000007,75.25133333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",819.0,20.7,75.2,20.70266666666667,75.25066666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",820.0,20.7,75.2,20.702333333333335,75.24966666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",821.0,20.7,75.2,20.702,75.24866666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",822.0,20.6,75.2,20.701333333333334,75.24833333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",823.0,20.6,75.2,20.70066666666667,75.24799999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",824.0,20.7,75.2,20.700333333333333,75.24799999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",825.0,20.7,75.2,20.7,75.24799999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",826.0,20.6,75.2,20.699333333333335,75.24799999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",827.0,20.6,75.2,20.698666666666668,75.24799999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",828.0,20.6,75.3,20.698,75.24833333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",829.0,20.6,75.3,20.697333333333336,75.24866666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",830.0,20.5,75.4,20.696333333333335,75.24933333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",831.0,20.5,75.4,20.695333333333334,75.24999999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",832.0,20.6,75.4,20.69466666666667,75.25033333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",833.0,20.6,75.4,20.694000000000003,75.25066666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",834.0,20.7,75.2,20.694000000000003,75.25066666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",835.0,20.7,75.2,20.694000000000003,75.25066666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",836.0,20.6,75.1,20.693666666666672,75.25
"""inTelli-Gee_prototype_v0.1_serial_1""",837.0,20.6,75.1,20.69333333333334,75.24933333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",838.0,20.6,75.0,20.692666666666675,75.24799999999999
"""inTelli-Gee_prototype_v0.1_serial_1""",839.0,20.6,75.0,20.692000000000007,75.24666666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",840.0,20.7,75.1,20.692000000000007,75.24533333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",841.0,20.7,75.1,20.692000000000007,75.24399999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",842.0,20.6,75.1,20.69133333333334,75.2423333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",843.0,20.6,75.1,20.690666666666676,75.24066666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",844.0,20.6,75.1,20.69000000000001,75.2393333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",845.0,20.6,75.1,20.689333333333344,75.23799999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",846.0,20.6,75.2,20.688666666666677,75.2373333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",847.0,20.6,75.2,20.68800000000001,75.23666666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",848.0,20.6,75.2,20.68766666666668,75.23666666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",849.0,20.6,75.2,20.68733333333335,75.23666666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",850.0,20.7,75.3,20.68733333333335,75.23666666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",851.0,20.7,75.3,20.68733333333335,75.23666666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",852.0,20.7,75.4,20.68733333333335,75.23699999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",853.0,20.7,75.4,20.68733333333335,75.23733333333331
"""inTelli-Gee_prototype_v0.1_serial_1""",854.0,20.6,75.3,20.68666666666668,75.23766666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",855.0,20.6,75.3,20.686000000000014,75.23799999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",856.0,20.6,75.3,20.68533333333335,75.23866666666663
"""inTelli-Gee_prototype_v0.1_serial_1""",857.0,20.6,75.3,20.684666666666683,75.2393333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",858.0,20.6,75.3,20.684333333333353,75.24099999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",859.0,20.6,75.3,20.684000000000022,75.24266666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",860.0,20.6,75.4,20.683333333333355,75.2443333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",861.0,20.6,75.4,20.682666666666687,75.24599999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",862.0,20.7,75.5,20.682333333333354,75.24799999999996
"""inTelli-Gee_prototype_v0.1_serial_1""",863.0,20.7,75.5,20.68200000000002,75.24999999999996
"""inTelli-Gee_prototype_v0.1_serial_1""",864.0,20.7,75.6,20.68200000000002,75.25299999999996
"""inTelli-Gee_prototype_v0.1_serial_1""",865.0,20.7,75.6,20.68200000000002,75.25599999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",866.0,20.6,75.6,20.681666666666686,75.25899999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",867.0,20.6,75.6,20.681333333333356,75.26199999999993
"""inTelli-Gee_prototype_v0.1_serial_1""",868.0,20.6,75.7,20.681000000000026,75.26499999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",869.0,20.6,75.7,20.680666666666692,75.26799999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",870.0,20.6,75.8,20.680000000000028,75.27066666666661
"""inTelli-Gee_prototype_v0.1_serial_1""",871.0,20.6,75.8,20.67933333333336,75.27333333333327
"""inTelli-Gee_prototype_v0.1_serial_1""",872.0,20.7,76.0,20.679000000000027,75.2766666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",873.0,20.7,76.0,20.678666666666693,75.27999999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",874.0,20.7,76.0,20.678666666666693,75.28299999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",875.0,20.7,76.0,20.678666666666693,75.28599999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",876.0,20.7,76.0,20.678333333333356,75.28866666666661
"""inTelli-Gee_prototype_v0.1_serial_1""",877.0,20.7,76.0,20.678000000000022,75.29133333333328
"""inTelli-Gee_prototype_v0.1_serial_1""",878.0,20.6,75.7,20.677666666666692,75.29299999999995
"""inTelli-Gee_prototype_v0.1_serial_1""",879.0,20.6,75.7,20.67733333333336,75.29466666666661
"""inTelli-Gee_prototype_v0.1_serial_1""",880.0,20.7,75.8,20.67733333333336,75.29666666666661
"""inTelli-Gee_prototype_v0.1_serial_1""",881.0,20.7,75.8,20.67733333333336,75.2986666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",882.0,20.6,75.7,20.677000000000028,75.30033333333327
"""inTelli-Gee_prototype_v0.1_serial_1""",883.0,20.6,75.7,20.676666666666698,75.30199999999994
"""inTelli-Gee_prototype_v0.1_serial_1""",884.0,20.7,75.8,20.676666666666698,75.3036666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",885.0,20.7,75.8,20.676666666666698,75.30533333333327
"""inTelli-Gee_prototype_v0.1_serial_1""",886.0,20.7,75.5,20.676333333333364,75.30533333333327
"""inTelli-Gee_prototype_v0.1_serial_1""",887.0,20.7,75.5,20.676000000000027,75.30533333333327
"""inTelli-Gee_prototype_v0.1_serial_1""",888.0,20.6,75.2,20.675666666666697,75.30399999999995
"""inTelli-Gee_prototype_v0.1_serial_1""",889.0,20.6,75.2,20.675333333333366,75.30266666666661
"""inTelli-Gee_prototype_v0.1_serial_1""",890.0,20.6,75.1,20.6746666666667,75.30066666666661
"""inTelli-Gee_prototype_v0.1_serial_1""",891.0,20.6,75.1,20.67400000000003,75.2986666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",892.0,20.7,75.2,20.67400000000003,75.29733333333327
"""inTelli-Gee_prototype_v0.1_serial_1""",893.0,20.7,75.2,20.67400000000003,75.29599999999995
"""inTelli-Gee_prototype_v0.1_serial_1""",894.0,20.6,75.0,20.6736666666667,75.29399999999995
"""inTelli-Gee_prototype_v0.1_serial_1""",895.0,20.6,75.0,20.67333333333337,75.29199999999996
"""inTelli-Gee_prototype_v0.1_serial_1""",896.0,20.6,74.9,20.672666666666704,75.28933333333329
"""inTelli-Gee_prototype_v0.1_serial_1""",897.0,20.6,74.9,20.672000000000036,75.28666666666663
"""inTelli-Gee_prototype_v0.1_serial_1""",898.0,20.7,75.1,20.671666666666702,75.28499999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",899.0,20.7,75.1,20.67133333333337,75.2833333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",900.0,20.7,75.1,20.671000000000035,75.28166666666662
"""inTelli-Gee_prototype_v0.1_serial_1""",901.0,20.7,75.1,20.6706666666667,75.27999999999996
"""inTelli-Gee_prototype_v0.1_serial_1""",902.0,20.7,75.2,20.670333333333364,75.27866666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",903.0,20.7,75.2,20.67000000000003,75.27733333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",904.0,20.7,75.3,20.669666666666696,75.27633333333331
"""inTelli-Gee_prototype_v0.1_serial_1""",905.0,20.7,75.3,20.669333333333363,75.27533333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",906.0,20.7,75.3,20.669333333333363,75.27599999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",907.0,20.7,75.3,20.669333333333363,75.27666666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",908.0,20.6,75.2,20.66900000000003,75.27766666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",909.0,20.6,75.2,20.6686666666667,75.27866666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",910.0,20.7,75.4,20.668333333333365,75.28033333333332
"""inTelli-Gee_prototype_v0.1_serial_1""",911.0,20.7,75.4,20.668000000000028,75.28199999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",912.0,20.6,75.5,20.667666666666697,75.28466666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",913.0,20.6,75.5,20.667333333333367,75.28733333333331
"""inTelli-Gee_prototype_v0.1_serial_1""",914.0,20.6,75.6,20.6666666666667,75.28999999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",915.0,20.6,75.6,20.666000000000032,75.29266666666663
"""inTelli-Gee_prototype_v0.1_serial_1""",916.0,20.6,75.8,20.665666666666702,75.29633333333331
"""inTelli-Gee_prototype_v0.1_serial_1""",917.0,20.6,75.8,20.665333333333372,75.29999999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",918.0,20.6,76.0,20.66500000000004,75.30433333333329
"""inTelli-Gee_prototype_v0.1_serial_1""",919.0,20.6,76.0,20.664666666666708,75.30866666666662
"""inTelli-Gee_prototype_v0.1_serial_1""",920.0,20.6,76.0,20.66400000000004,75.31266666666663
"""inTelli-Gee_prototype_v0.1_serial_1""",921.0,20.6,76.0,20.663333333333377,75.31666666666663
"""inTelli-Gee_prototype_v0.1_serial_1""",922.0,20.6,76.0,20.663000000000043,75.32099999999996
"""inTelli-Gee_prototype_v0.1_serial_1""",923.0,20.6,76.0,20.662666666666713,75.32533333333329
"""inTelli-Gee_prototype_v0.1_serial_1""",924.0,20.6,75.9,20.662333333333383,75.32899999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",925.0,20.6,75.9,20.66200000000005,75.33266666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",926.0,20.6,75.9,20.66166666666672,75.33599999999997
"""inTelli-Gee_prototype_v0.1_serial_1""",927.0,20.6,75.9,20.66133333333339,75.3393333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",928.0,20.6,75.9,20.661000000000055,75.34266666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",929.0,20.6,75.9,20.660666666666724,75.34599999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",930.0,20.6,75.9,20.660666666666724,75.34999999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",931.0,20.6,75.9,20.660666666666724,75.35399999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",932.0,20.6,75.8,20.660000000000057,75.35666666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",933.0,20.6,75.8,20.659333333333393,75.35933333333331
"""inTelli-Gee_prototype_v0.1_serial_1""",934.0,20.6,75.7,20.65900000000006,75.36166666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",935.0,20.6,75.7,20.65866666666673,75.36399999999998
"""inTelli-Gee_prototype_v0.1_serial_1""",936.0,20.6,75.7,20.658333333333395,75.36566666666664
"""inTelli-Gee_prototype_v0.1_serial_1""",937.0,20.6,75.7,20.658000000000065,75.3673333333333
"""inTelli-Gee_prototype_v0.1_serial_1""",938.0,20.6,75.4,20.657666666666735,75.36766666666665
"""inTelli-Gee_prototype_v0.1_serial_1""",939.0,20.6,75.4,20.6573333333334,75.368
"""inTelli-Gee_prototype_v0.1_serial_1""",940.0,20.6,75.2,20.65700000000007,75.36666666666666
"""inTelli-Gee_prototype_v0.1_serial_1""",941.0,20.6,75.2,20.65666666666674,75.36533333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",942.0,20.7,75.2,20.65700000000007,75.36433333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",943.0,20.7,75.2,20.6573333333334,75.36333333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",944.0,20.6,75.0,20.65700000000007,75.36166666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",945.0,20.6,75.0,20.65666666666674,75.36000000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",946.0,20.6,75.0,20.656333333333407,75.35833333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",947.0,20.6,75.0,20.656000000000077,75.35666666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",948.0,20.7,75.1,20.656000000000077,75.35500000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",949.0,20.7,75.1,20.656000000000077,75.35333333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",950.0,20.7,75.2,20.656000000000077,75.35200000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",951.0,20.7,75.2,20.656000000000077,75.3506666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",952.0,20.7,75.2,20.656000000000077,75.34900000000003
"""inTelli-Gee_prototype_v0.1_serial_1""",953.0,20.7,75.2,20.656000000000077,75.34733333333337
"""inTelli-Gee_prototype_v0.1_serial_1""",954.0,20.6,75.2,20.655666666666743,75.34566666666669
"""inTelli-Gee_prototype_v0.1_serial_1""",955.0,20.6,75.2,20.655333333333413,75.34400000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",956.0,20.6,75.3,20.655000000000083,75.34266666666669
"""inTelli-Gee_prototype_v0.1_serial_1""",957.0,20.6,75.3,20.65466666666675,75.34133333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",958.0,20.6,75.4,20.654000000000085,75.34000000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",959.0,20.6,75.4,20.653333333333418,75.3386666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",960.0,20.7,75.5,20.65366666666675,75.3386666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",961.0,20.7,75.5,20.65400000000008,75.3386666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",962.0,20.6,75.3,20.65366666666675,75.3386666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",963.0,20.6,75.3,20.653333333333418,75.3386666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",964.0,20.6,75.2,20.653000000000088,75.33900000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",965.0,20.6,75.2,20.652666666666754,75.33933333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",966.0,20.6,75.3,20.652666666666754,75.34033333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",967.0,20.6,75.3,20.652666666666754,75.34133333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",968.0,20.6,75.4,20.652333333333424,75.34233333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",969.0,20.6,75.4,20.652000000000093,75.34333333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",970.0,20.6,75.5,20.65166666666676,75.3443333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",971.0,20.6,75.5,20.65133333333343,75.34533333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",972.0,20.6,75.5,20.65133333333343,75.34633333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",973.0,20.6,75.5,20.65133333333343,75.34733333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",974.0,20.6,75.5,20.6510000000001,75.34800000000006
"""inTelli-Gee_prototype_v0.1_serial_1""",975.0,20.6,75.5,20.650666666666766,75.34866666666672
"""inTelli-Gee_prototype_v0.1_serial_1""",976.0,20.6,75.4,20.650333333333435,75.3483333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",977.0,20.6,75.4,20.6500000000001,75.34800000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",978.0,20.6,75.3,20.64966666666677,75.34700000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",979.0,20.6,75.3,20.64933333333344,75.34600000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",980.0,20.6,75.3,20.648666666666774,75.34466666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",981.0,20.6,75.3,20.648000000000106,75.34333333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",982.0,20.6,75.4,20.648000000000106,75.34300000000006
"""inTelli-Gee_prototype_v0.1_serial_1""",983.0,20.6,75.4,20.648000000000106,75.34266666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",984.0,20.6,75.4,20.648000000000106,75.34266666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",985.0,20.6,75.4,20.648000000000106,75.34266666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",986.0,20.6,75.5,20.647333333333442,75.34266666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",987.0,20.6,75.5,20.646666666666775,75.34266666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",988.0,20.6,75.5,20.646666666666775,75.3433333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",989.0,20.6,75.5,20.646666666666775,75.34400000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",990.0,20.6,75.5,20.646333333333445,75.34366666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",991.0,20.6,75.5,20.646000000000114,75.34333333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",992.0,20.6,75.5,20.64566666666678,75.34300000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",993.0,20.6,75.5,20.64533333333345,75.34266666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",994.0,20.6,75.4,20.645000000000117,75.3430000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",995.0,20.6,75.4,20.644666666666787,75.34333333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",996.0,20.7,75.4,20.644666666666787,75.34433333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",997.0,20.7,75.4,20.644666666666787,75.34533333333346
"""inTelli-Gee_prototype_v0.1_serial_1""",998.0,20.6,75.3,20.644333333333456,75.34600000000013
"""inTelli-Gee_prototype_v0.1_serial_1""",999.0,20.6,75.3,20.644000000000123,75.3466666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",1000.0,20.6,75.4,20.644000000000123,75.34833333333347
"""inTelli-Gee_prototype_v0.1_serial_1""",1001.0,20.6,75.4,20.644000000000123,75.35000000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1002.0,20.6,75.4,20.643666666666793,75.35133333333347
"""inTelli-Gee_prototype_v0.1_serial_1""",1003.0,20.6,75.4,20.643333333333462,75.3526666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",1004.0,20.5,75.4,20.642666666666795,75.35433333333347
"""inTelli-Gee_prototype_v0.1_serial_1""",1005.0,20.5,75.4,20.642000000000127,75.35600000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1006.0,20.6,75.6,20.641666666666797,75.35833333333346
"""inTelli-Gee_prototype_v0.1_serial_1""",1007.0,20.6,75.6,20.641333333333467,75.36066666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",1008.0,20.6,75.8,20.641333333333467,75.36400000000012
"""inTelli-Gee_prototype_v0.1_serial_1""",1009.0,20.6,75.8,20.641333333333467,75.36733333333346
"""inTelli-Gee_prototype_v0.1_serial_1""",1010.0,20.6,75.9,20.641333333333467,75.37100000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1011.0,20.6,75.9,20.641333333333467,75.37466666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",1012.0,20.6,75.9,20.641333333333467,75.37800000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1013.0,20.6,75.9,20.641333333333467,75.38133333333347
"""inTelli-Gee_prototype_v0.1_serial_1""",1014.0,20.7,75.8,20.641333333333467,75.38366666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",1015.0,20.7,75.8,20.641333333333467,75.38600000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1016.0,20.6,75.6,20.641000000000133,75.3876666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",1017.0,20.6,75.6,20.640666666666803,75.38933333333348
"""inTelli-Gee_prototype_v0.1_serial_1""",1018.0,20.6,75.4,20.64033333333347,75.39066666666682
"""inTelli-Gee_prototype_v0.1_serial_1""",1019.0,20.6,75.4,20.64000000000014,75.39200000000015
"""inTelli-Gee_prototype_v0.1_serial_1""",1020.0,20.6,75.4,20.63933333333347,75.39300000000016
"""inTelli-Gee_prototype_v0.1_serial_1""",1021.0,20.6,75.4,20.638666666666808,75.39400000000018
"""inTelli-Gee_prototype_v0.1_serial_1""",1022.0,20.6,75.6,20.638333333333478,75.39566666666684
"""inTelli-Gee_prototype_v0.1_serial_1""",1023.0,20.6,75.6,20.638000000000144,75.3973333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",1024.0,20.7,75.7,20.638000000000144,75.39900000000017
"""inTelli-Gee_prototype_v0.1_serial_1""",1025.0,20.7,75.7,20.638000000000144,75.40066666666684
"""inTelli-Gee_prototype_v0.1_serial_1""",1026.0,20.6,75.3,20.637666666666814,75.40033333333349
"""inTelli-Gee_prototype_v0.1_serial_1""",1027.0,20.6,75.3,20.63733333333348,75.40000000000016
"""inTelli-Gee_prototype_v0.1_serial_1""",1028.0,20.6,75.1,20.63700000000015,75.39866666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",1029.0,20.6,75.1,20.63666666666682,75.39733333333348
"""inTelli-Gee_prototype_v0.1_serial_1""",1030.0,20.6,75.1,20.63666666666682,75.39566666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",1031.0,20.6,75.1,20.63666666666682,75.39400000000015
"""inTelli-Gee_prototype_v0.1_serial_1""",1032.0,20.7,75.1,20.63666666666682,75.39200000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1033.0,20.7,75.1,20.63666666666682,75.39000000000013
"""inTelli-Gee_prototype_v0.1_serial_1""",1034.0,20.6,74.9,20.63666666666682,75.3876666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",1035.0,20.6,74.9,20.63666666666682,75.38533333333349
"""inTelli-Gee_prototype_v0.1_serial_1""",1036.0,20.6,74.8,20.636333333333486,75.38233333333348
"""inTelli-Gee_prototype_v0.1_serial_1""",1037.0,20.6,74.8,20.636000000000156,75.37933333333348
"""inTelli-Gee_prototype_v0.1_serial_1""",1038.0,20.6,74.8,20.636000000000156,75.37666666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",1039.0,20.6,74.8,20.636000000000156,75.37400000000015
"""inTelli-Gee_prototype_v0.1_serial_1""",1040.0,20.6,74.9,20.636000000000156,75.37200000000016
"""inTelli-Gee_prototype_v0.1_serial_1""",1041.0,20.6,74.9,20.636000000000156,75.37000000000016
"""inTelli-Gee_prototype_v0.1_serial_1""",1042.0,20.6,74.9,20.635666666666825,75.3683333333335
"""inTelli-Gee_prototype_v0.1_serial_1""",1043.0,20.6,74.9,20.63533333333349,75.36666666666683
"""inTelli-Gee_prototype_v0.1_serial_1""",1044.0,20.6,75.1,20.63500000000016,75.36566666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",1045.0,20.6,75.1,20.634666666666828,75.3646666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",1046.0,20.6,75.1,20.634666666666828,75.36500000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",1047.0,20.6,75.1,20.634666666666828,75.36533333333347
